u0,alpha,t50,ui,diff
0.7186090338688157,0.1595561200700074,41.452653213441906,1.2787843026410015,0.5601752687721859
0.6608705524659177,0.14981979976670612,38.96033014934954,1.2051784489772488,0.5443078965113312
0.5889049780259193,0.16830852865079912,37.583463342558986,1.1241390375444538,0.5352340595185344
0.6447074159345614,0.1556544783429242,39.84714272713043,1.3011466597611014,0.6564392438265402
0.6980803247152887,0.1695729455181936,39.20449340109516,1.2110722623563464,0.5129919376410577
0.6923289175506604,0.17957040738677277,39.34261662348524,1.1714879550293185,0.479159037478658
0.6673406995785173,0.15994871535992805,38.33118787787874,1.270063032229535,0.6027223326510176
0.6480115002795104,0.17649505598242674,39.208784862478524,1.1631332309305553,0.5151217306510448
0.6734973269706315,0.15142501194680036,40.106983817593026,1.1825254256115003,0.5090280986408687
0.711481042928145,0.203139835575076,43.04454040385788,1.0430759797134563,0.3315949367853114
0.7403074649625156,0.27679266960399157,41.285746602737454,1.1191580847455347,0.37885061978301915
0.6761612968006745,0.14928326119995755,39.81931752329895,1.313595872639327,0.6374345758386526
0.7001483344309147,0.17486780216436118,38.7435956527063,1.2130155216120508,0.5128671871811362
0.7075100229658643,0.17553953606702866,39.7275379557363,1.316324600407349,0.6088145774414848
0.727318898843634,0.14983319611241308,39.971554872406614,1.2806036528351665,0.5532847539915325
0.6776498460711413,0.2760026481406968,42.535422812860446,1.0269659189255889,0.3493160728544476
0.6720249130078436,0.17311561764670738,40.12804360956604,1.174870820225951,0.5028459072181074
0.661181966149691,0.16649933660386168,40.70337765354149,1.1291989102400075,0.46801694409031636
0.6669721456926796,0.15635390115596845,38.878567449446955,1.2316778641537207,0.5647057184610411
0.7017953921868578,0.17135360021614743,39.57215665624474,1.3266023504382178,0.62480695825136
0.7202247076663517,0.31557709151153307,43.57112928197071,0.9890738300800377,0.26884912241368597
0.7867828661027458,0.2644608066842542,44.29753583647495,1.175739168395964,0.3889563022932182
0.7266469945858073,0.19399661671075993,40.9190511608168,1.0449619076850065,0.3183149130991993
0.6980345052017195,0.35611104090192036,43.741647187102444,0.9962077788013209,0.29817327359960144
0.6981973893886132,0.2049989068793599,43.22450954469128,1.1630097689366328,0.4648123795480197
0.6469360973847296,0.19126554116460004,42.56574454206723,0.9869704117292247,0.34003431434449516
0.6238794830264262,0.3469179098009165,45.84595571013156,0.8351333439191161,0.21125386089268997
0.6037147851882776,0.25979815198787964,44.118474361684676,0.9704734995608406,0.36675871437256297
0.6707036190260068,0.16330237246015714,42.94294929493769,1.2823960502772849,0.611692431251278
0.6467231371762383,0.1769035894395262,41.45147395365411,1.210944581957466,0.5642214447812277
0.7868967273287533,0.2049884326926075,40.93977843194919,1.3989287482238768,0.6120320208951234
0.6531220335805716,0.23458077558594,41.30765216717057,1.0991086366356893,0.4459866030551175
0.6811854834260578,0.34999648414657203,41.906204536925905,1.0575182268239902,0.37633274339793243
0.6827485501011383,0.2075901763745958,42.00986989322596,1.1280924033176245,0.4453438532164861
0.7307806410903371,0.5376675899322928,48.2641343963169,0.8547467698685813,0.12396612877824417
0.6632910108113961,0.2128331970721044,46.34499723728603,0.9429353231249524,0.2796443123135564
0.7100794259075016,0.15593700493217832,41.43966672241645,1.3015142581928125,0.591434832285311
0.6643201102176594,0.1573635329910835,40.646729905686975,1.2508938459801413,0.586573735762482
0.5681472481670594,0.16692397362548506,36.92312723093471,1.0998773854570933,0.5317301372900339
0.6345850474642016,0.15740189786001652,39.78469149168093,1.273529333482485,0.6389442860182835
0.7048621939926547,0.16192745564824437,40.4224708888497,1.2624116184620047,0.55754942446935
0.6881377078779451,0.17493611920170282,40.725001218800415,1.225215182248789,0.5370774743708437
0.667062521864725,0.1656709227378994,38.40744338689283,1.2676358335107112,0.6005733116459862
0.6458413356249989,0.17349531359688203,39.460215248172574,1.1765655306051817,0.5307241949801826
0.6864360537105432,0.15907144639244844,40.83424834604356,1.2245171121725742,0.538081058462031
0.7188839116735442,0.24060961433900074,43.0987858954606,1.0471343545868583,0.32825044291331407
0.7342954696280225,0.2585004586758454,40.73907553298456,1.093082924931886,0.3587874553038635
0.6697217773106809,0.16768917975913353,39.53671250336927,1.2741207929872522,0.6043990156765714
0.7145226988456169,0.17785215891069384,38.23011450163255,1.1866283625651306,0.4721056637195137
0.7069736364378708,0.1789024719212913,39.25771590800395,1.291266762091081,0.5842931256532101
0.7316472560588737,0.15938493590920239,41.252680142697606,1.2946438213618432,0.5629965653029696
0.6816989116471348,0.30296378874383684,42.746972581622,1.026329628367511,0.3446307167203762
0.6823381817183402,0.17647929600717155,41.04125058322982,1.2249161152643018,0.5425779335459616
0.6621479979755803,0.15477310065118674,41.583996608677644,1.1821690651020782,0.5200210671264979
0.6789747366373047,0.14852000824289147,40.97018493038593,1.280034897772528,0.6010601611352233
0.7002952222491011,0.17759834610148462,39.640656816770274,1.3501666853826362,0.6498714631335352
0.7231514921616328,0.3161721992456904,44.8166865593456,1.0267005216288234,0.3035490294671906
0.7948849983602942,0.31867872804563324,44.69864800306544,1.1535295609536733,0.358644562593379
0.736594254971072,0.27263090616564645,43.48137954835714,1.0414114793317957,0.3048172243607237
0.6901465636224868,0.3301824138813216,44.61780420154547,0.9865530697246825,0.2964065061021957
0.706347475043963,0.2471808883688956,43.69727808848578,1.1832728894690145,0.47692541442505165
0.6416529008105009,0.19896059064083169,43.26844697368874,0.9893982062241291,0.3477453054136283
0.6121372897311598,0.30178076637884366,45.724966675907254,0.8895186535295176,0.2773813637983578
0.618097604357014,0.23064412262632614,43.7393865097216,0.9849097868330698,0.3668121824760559
0.6885927034500987,0.19541518730036006,43.182924848430154,1.2949830102902173,0.6063903068401185
0.6579952652804058,0.19112556181656176,42.33475025744917,1.2352456486418513,0.5772503833614455
0.7815268635756972,0.20083029389699664,40.97188536202487,1.4101132271572099,0.6285863635815128
0.6584567354397024,0.23138974465674525,41.63029387000679,1.1295918803290292,0.47113514488932684
0.6903241818642887,0.26731522675487723,42.22864864149538,1.1394926020573812,0.4491684201930926
0.6813235936674127,0.19597224812603373,42.74978601392617,1.1514726461930036,0.47014905252559097
0.7237451365832931,0.9570520855907162,48.028164982752244,0.8465463449271512,0.12280120834385813
0.6638470693471246,0.33566987299710715,45.7728755803336,0.9547442674212423,0.29089719807411774
