u0,alpha,t50,ui,diff
0.9754041229356413,0.11956058377518052,35.93746212909881,1.970598309756455,0.9951941868208137
0.9075229779409932,0.12772841534228938,33.97354262804039,1.8616869610362539,0.9541639830952605
0.7655123974572656,0.13359196028740783,32.12513210495362,1.7422053031585045,0.9766929057012389
0.8775306788719667,0.13464228342382803,33.84098282210587,1.9527562812633734,1.0752256023914066
0.9735514985998314,0.14414746877348739,34.129648389338726,1.8696871647869249,0.8961356661870936
0.9739694937334983,0.15627822862341018,34.05515798893607,1.7912586198141767,0.8172891260806784
0.9038011176829556,0.13653631232123303,33.292775119076616,1.9704490676847755,1.06664795000182
0.8934527638069211,0.144658475899055,34.09532908795578,1.803565422624428,0.9101126588175069
0.9577748275255039,0.15199199915793876,34.12211810548921,1.7665505685288743,0.8087757410033704
1.0162466494239957,0.17877436231648478,36.64447756144109,1.5502290782349681,0.5339824288109726
1.0480463340003374,0.18177693460659655,35.92870099326153,1.714122461106784,0.6660761271064467
0.9273082065533218,0.133488142172543,33.94221617869652,1.9810054536722506,1.0536972471189288
0.9588249036534527,0.1366917413463456,34.07049467655226,1.9017409700857733,0.9429160664323205
0.9828815632901609,0.15192709985832456,33.955083626547896,1.9856924585961508,1.00281089530599
1.033127349855409,0.15138596580402705,32.94069888656215,1.842423405172135,0.809296055316726
0.9607058219860414,0.20941567685122178,36.00281803184659,1.5249501641764458,0.5642443421904045
0.9560988929664078,0.16997556824335447,34.39680555909385,1.7669915066693969,0.810892613702989
0.9451027827747283,0.171389186903505,34.81062113943259,1.696351459281242,0.7512486765065138
0.9525011352188215,0.16008602571445524,33.78275997591843,1.869456303168906,0.9169551679500845
0.9771116936745616,0.1564540403829906,33.61361199550058,1.9843861022348444,1.0072744085602827
1.0409163417451734,0.4728401272247245,35.92240720137689,1.3864143123940735,0.3454979706489
1.1134690555945765,0.18951308009221401,37.40776302339794,1.724746275415608,0.6112772198210314
1.0325170411548594,0.19142121450128913,35.369143823546636,1.594847969938035,0.5623309287831755
0.990812512735684,0.23283100760151562,36.960362219638,1.4589758553830903,0.46816334264740617
0.9746801379531962,0.1569988267761601,37.1179971201884,1.7465777317409528,0.7718975937877566
0.922360500704478,0.15471533069114804,36.70711704776176,1.4809899884951951,0.5586294877907172
0.8944469801876456,0.2195629251558148,39.62264944461741,1.254952907301636,0.3605059271139902
0.8757631620446906,0.21298215042178947,39.67252870179022,1.4859526987807723,0.6101895367360817
0.930270975982685,0.13585232446533108,37.2856331624029,1.9469498614762522,1.016678885493567
0.9128437458581342,0.15641398901144024,36.54660006490689,1.8665597820829514,0.9537160362248173
1.110644069794381,0.17315574164698577,35.16411362501662,2.1117014950331856,1.0010574252388047
0.9261229379149936,0.19043130497312827,36.11793864789505,1.6904277663157081,0.7643048284007146
0.9811055475080462,0.2670448624127603,36.543783828846266,1.616258092952934,0.6351525454448878
0.9613803886288292,0.15834253142939164,36.715525012903676,1.7285055368430986,0.7671251482142695
1.0687805921217062,0.3784509889230729,39.88372890426388,1.2137963808589856,0.1450157887372794
0.9551106732702046,0.15129658920562108,39.72587728030429,1.3711319543172675,0.416021281047063
0.963340923463239,0.1205253333320402,35.44953064376811,1.9710493662099786,1.0077084427467398
0.8977736331717482,0.1293760250389507,34.536546416431996,1.8818448737666307,0.9840712405948825
0.7566072630933135,0.14177065974447753,32.23717464713655,1.7137200429956674,0.957112779902354
0.8753337720009733,0.13228962067454972,34.79584631594725,1.956877883075776,1.0815441110748027
0.9596173672041611,0.1364736589410172,33.80739539467283,1.8846056892257985,0.9249883220216374
0.9519892538624637,0.1486049895300244,34.49188777567058,1.8377800276751932,0.8857907738127295
0.8903786165023329,0.13759630277772772,32.903935531460036,1.9575928647989151,1.0672142482965823
0.8836102960096659,0.14260257054743522,33.89504369289218,1.8119986519487956,0.9283883559391297
0.9484984720141338,0.14108290318500008,34.39410750276256,1.8386212873126655,0.8901228152985317
1.0128780089164073,0.1663063032024998,36.74067980418067,1.5732169986656483,0.560338989749241
1.0303487357511965,0.15932382766280156,35.0122350678151,1.6802827560617728,0.6499340203105763
0.9035199959306908,0.13207162283406124,33.983462217629466,1.9533847759095861,1.0498647799788954
0.9701655641872389,0.12827074188973253,33.83951865197373,1.8880977163948551,0.9179321522076164
0.9808174688435963,0.1550887879652583,32.81815943412254,1.9175319235876647,0.9367144547440683
1.0392208692109166,0.16514799524981924,32.813335892815175,1.8003117997714018,0.7610909305604852
0.9569208536434942,0.1942636649130151,36.5026472399958,1.5455658829850214,0.5886450293415273
0.9430971177521306,0.15695927265446502,34.2566520399698,1.8152515133537959,0.8721543956016654
0.9343727260192254,0.15382409255051865,34.48223695275502,1.724181768396932,0.7898090423777065
0.9491659247683026,0.153415272071064,33.45718840810398,1.8474233878967723,0.8982574631284697
0.9655570486492137,0.15780890773720435,33.18418033290815,2.003376435521458,1.0378193868722443
1.0273010652536065,0.21403685637554523,35.98952143148724,1.4221571341848975,0.39485606893129105
1.1272620211246522,0.18337174511209686,37.98638900435122,1.6805087833605827,0.5532467622359304
1.021718385826993,0.16832400354221486,36.56534322008798,1.571666954845023,0.54994856901803
0.9858913983423637,0.2350943064673477,37.10378393752918,1.396803578900469,0.4109121805581052
0.9889353746916271,0.185903694657926,36.59987021219893,1.7081293840669065,0.7191940093752794
0.9115215661062352,0.16880854584588392,36.60095964690952,1.4537974155271507,0.5422758494209156
0.8874026146492502,0.2226470912986001,38.22348910936131,1.256525444368499,0.36912282971924887
0.8782914371801127,0.17166913846273987,37.83569871829044,1.4604373242153978,0.5821458870352851
0.950006178776201,0.16100330765687396,35.8606769075985,1.8711964055709134,0.9211902267947124
0.9005735024998833,0.1567628945371659,35.65715844500376,1.8323341088564236,0.9317606063565402
1.0949308303830994,0.1685982662327044,34.384434135251794,2.085901461539736,0.9909706311566366
0.9215997055200534,0.1794866041337383,35.6291852875179,1.7017284794756318,0.7801287739555784
0.9973854336151856,0.22392128018178883,36.475998745867244,1.704266668742606,0.7068812351274204
0.9657474096566789,0.1608732360268116,36.904350845321034,1.7259993643539815,0.7602519546973026
1.0609778191852164,0.6473665956904551,40.10849511609276,1.2051563154792215,0.14417849629400523
0.965293007279136,0.2772113393787867,40.05491266761402,1.3911214657349595,0.4258284584558235
