ab_suvr,ab_diff
0.7046885934219733,-0.007063610738141511
0.7034700315457413,0.008736407359158566
0.8848396501457725,0.024638612644517898
0.6838185511171293,0.0068075924151054235
0.6076975016880486,-0.0024396535930308284
0.6705801104972375,0.0008614001688801161
0.633377135348226,-0.004410880284661995
0.8276069921639542,0.013649356485210278
0.6552433173406442,-0.0004297660120362107
0.6807542262678803,-0.0019778892038879773
0.6714677640603567,0.0007024136042714452
0.9909021986353298,0.005493609507275006
0.9330572808833678,0.009628957858957213
0.6400293255131965,0.01058256473003017
0.6793333333333332,0.014652057169262926
1.0116788321167882,0.05553912223089183
0.6009821976672806,-0.0017841065145391588
0.6773967809657102,0.009606346996933099
0.867047891350965,0.02488664187814723
1.079734219269103,0.002122917811839415
0.6312005751258087,0.0037583999577357405
0.7368758002560819,0.011156051688365058
1.1543450064850842,0.00588119765244779
0.7203166226912929,0.030187372240266696
0.9368565545641729,0.02485183141941891
0.7286879169755375,-0.0022656039625498048
1.2479598242310106,-0.02483641770329681
0.7585657370517929,0.003713351017648774
1.0502549162418062,0.0338996628712681
0.8373313343328336,0.006040690872272808
0.8718473074301294,0.02713933641246892
1.1262755102040816,0.010555470986352289
0.7023460410557184,0.020099893128887502
0.6634812286689419,0.0034979861633318834
1.006,0.027350795755968164
0.680461329715061,0.0019296294050317703
0.7208413001912046,0.025716903675627956
0.6614509246088194,-0.000178298051610944
0.9316176470588234,-0.0017163693533561503
0.6590909090909091,0.0002425636350269224
0.9804976462676529,0.008081674000389219
1.0022539444027048,0.009959852839654379
0.705927636643572,0.018339713002106534
0.6835530881332408,0.002356520246737915
0.7581881533101046,0.015375118654526745
0.6744791666666666,-9.720991743079002e-6
0.6414427157001416,0.005489673719981632
0.8189326556543837,0.02577066987988526
1.0607576840600428,0.010537332158456095
0.6713235294117647,0.004688683753599229
0.8635135135135136,0.014292294678630555
0.6734982332155477,-0.0024691119087276964
0.8796653796653796,0.025574147182129518
1.208776595744681,-0.03123275760023972
0.6756756756756757,-0.002262809148741153
0.6195945945945946,0.005194726156243948
0.6532097948378558,0.019175059077058233
0.9367509986684421,0.014074000108905842
0.7025316455696203,0.012854936392718981
0.6817843866171004,0.013698376724788588
0.6324965132496514,0.0037266425442963576
0.63379355687048,-0.0044379957276092456
0.7211815561959654,0.022498717702871245
1.154676258992806,0.025078090750323474
1.081539465101109,-0.022262389789686296
0.9444807315480078,0.01665515723145048
1.06536769327467,0.02164977654593641
0.656137832017229,-0.0009925792956366672
0.8898768809849521,0.02293380816553335
0.6453794139744553,0.007330645924649835
1.109472049689441,-0.05618390794183722
0.7400000000000001,0.022945115128137454
0.6022443890274314,0.0009209441807597221
0.6807351940095303,0.0005566739030665513
0.7235294117647059,0.002834617761035092
0.8200919238345372,0.02164483198555501
0.781010719754977,-0.007583248347491671
0.5884146341463414,0.002301308985803692
0.6881569726699369,0.004817744647269319
0.7429178470254958,0.022135243111310734
0.8740208877284595,0.023240286315958147
0.6525484565685571,0.0004163605008562301
1.0729978738483346,0.014293570522409182
0.8565840938722294,0.02679717952137553
1.109561752988048,-0.008429598967266295
1.085419734904271,-0.0052975474519548075
0.6854783207157604,0.029295494458945002
0.6598549769281477,0.0023258353802188066
1.0469845722300142,0.02342518945976588
0.727415553809898,-0.006413548021173632
0.7353383458646616,0.006909156806582776
0.6410614525139665,0.007105941273733199
0.8824343015214385,0.01346560662983199
0.6488011283497885,-0.006913513321813812
0.9606240713224368,0.010352280567544883
0.6976109215017064,0.009147252819033684
1.107460643394935,0.031659344097309056
0.994486560992419,0.019034412718146345
0.7177097203728363,0.006587876620435277
0.8101545253863135,0.011247380419463661
0.6837857666911226,0.006406178202810796
1.0292397660818713,-0.00851161401494086
0.6314766839378239,0.00534357021449916
0.7049180327868851,0.027304705457023737
0.6950509461426491,0.007124665985271856
1.1030850263355907,0.044281927445753475
0.7586206896551725,-0.005072446202892462
0.662958115183246,0.002339454840718021
0.8097345132743362,0.02928110518323155
0.7107913669064748,-0.01372311703761819
0.662,-0.02201830372352112
0.6803051317614425,-0.0006022478833047261
0.7101658255227109,0.0016818362972311227
0.939297124600639,0.007721483765561382
0.9608974358974359,0.010093819188153198
1.0945522855353789,0.021203253693891352
0.6424399740428294,0.003989740944943563
1.037675606641124,-0.014240459908450999
0.6708443271767809,-0.0022103864873797125
0.8755434782608695,0.019067907640443502
0.7357094821788837,-0.00867048229794873
0.8557902403495995,0.022582687145392095
0.6776406035665296,0.0008348671531374378
0.8800548320767649,0.0037747461792826827
0.9822888283378747,0.012855681086425576
0.722554890219561,0.005453733455646876
0.7211815561959654,0.015089965808699788
1.083504449007529,-0.009793885854258694
1.0161177295024526,0.010620382075806957
0.6839945280437757,-0.003390028809785299
0.7606123869171886,-0.004575392208809628
0.7867454068241471,0.0168627439302478
0.6895833333333333,0.002846364095621155
1.0061855670103093,0.015097688178267312
1.1450742240215925,-0.023183383735012386
0.7144846796657383,0.0003785502462027074
0.694249649368864,-0.0006865899391436983
0.6562082777036048,-0.005954510992520835
0.8648816936488168,-0.040431215359734395
0.6858375269590222,0.00996079686244737
0.8929743926460934,0.020899784421172914
0.6523687580025608,0.003833712597843926
0.9966865473823725,-0.0022969350850747155
0.689795918367347,0.0052944592142675955
